d,sales,date,wm_yr_wk,wday,month,year,snap_CA,quarter,is_weekend,lag_1,lag_7,lag_28,rolling_mean_7,rolling_mean_28,rolling_std_7,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,event_name_1_Christmas,event_name_1_Cinco De Mayo,event_name_1_ColumbusDay,event_name_1_Easter,event_name_1_Eid al-Fitr,event_name_1_EidAlAdha,event_name_1_Father's day,event_name_1_Halloween,event_name_1_IndependenceDay,event_name_1_LaborDay,event_name_1_LentStart,event_name_1_LentWeek2,event_name_1_MartinLutherKingDay,event_name_1_MemorialDay,event_name_1_Mother's day,event_name_1_NBAFinalsEnd,event_name_1_NBAFinalsStart,event_name_1_NewYear,event_name_1_None,event_name_1_OrthodoxChristmas,event_name_1_OrthodoxEaster,event_name_1_Pesach End,event_name_1_PresidentsDay,event_name_1_Purim End,event_name_1_Ramadan starts,event_name_1_StPatricksDay,event_name_1_SuperBowl,event_name_1_Thanksgiving,event_name_1_ValentinesDay,event_name_1_VeteransDay,event_type_1_National,event_type_1_None,event_type_1_Religious,event_type_1_Sporting,event_name_2_Easter,event_name_2_Father's day,event_name_2_None,event_name_2_OrthodoxEaster,event_type_2_None,event_type_2_Religious
d_1187,86,2014-04-29,11413,4,4,2014,0,2,0,176.0,84.0,86.0,139.0,140.25,46.522396040329504,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1188,134,2014-04-30,11413,5,4,2014,0,2,0,86.0,130.0,106.0,139.28571428571428,140.25,46.132830990933435,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1189,141,2014-05-01,11413,6,5,2014,1,2,0,134.0,120.0,112.0,139.85714285714286,141.25,46.02328603156005,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1190,205,2014-05-02,11413,7,5,2014,1,2,0,141.0,94.0,177.0,142.85714285714286,142.28571428571428,45.19007476363354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1191,160,2014-05-03,11414,1,5,2014,1,2,1,205.0,216.0,217.0,158.71428571428572,143.28571428571428,44.66062503561001,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1192,114,2014-05-04,11414,2,5,2014,1,2,1,160.0,153.0,116.0,150.71428571428572,141.25,37.05722730100061,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1193,143,2014-05-05,11414,3,5,2014,1,2,0,114.0,176.0,98.0,145.14285714285714,141.17857142857142,39.507081945006455,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
d_1194,92,2014-05-06,11414,4,5,2014,1,2,0,143.0,86.0,168.0,140.42857142857142,142.78571428571428,37.10730899637312,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1195,69,2014-05-07,11414,5,5,2014,1,2,0,92.0,134.0,142.0,141.28571428571428,140.07142857142858,35.682462012002865,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1196,112,2014-05-08,11414,6,5,2014,1,2,0,69.0,141.0,140.0,132.0,137.46428571428572,45.10727953076535,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1197,192,2014-05-09,11414,7,5,2014,1,2,0,112.0,205.0,162.0,127.85714285714286,136.46428571428572,45.47317367206143,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1198,226,2014-05-10,11415,1,5,2014,1,2,1,192.0,160.0,200.0,126.0,137.53571428571428,41.92453537806477,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1199,162,2014-05-11,11415,2,5,2014,0,2,1,226.0,114.0,136.0,135.42857142857142,138.46428571428572,55.928100101400865,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
d_1200,123,2014-05-12,11415,3,5,2014,0,2,0,162.0,143.0,75.0,142.28571428571428,139.39285714285714,55.80535901898695,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1201,2,2014-05-13,11415,4,5,2014,0,2,0,123.0,92.0,120.0,139.42857142857142,141.10714285714286,56.272720279181286,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1202,0,2014-05-14,11415,5,5,2014,0,2,0,2.0,69.0,118.0,126.57142857142857,136.89285714285714,75.80645782266168,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1203,0,2014-05-15,11415,6,5,2014,0,2,0,0.0,112.0,93.0,116.71428571428571,132.67857142857142,88.03922286063583,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1204,0,2014-05-16,11415,7,5,2014,0,2,0,0.0,192.0,120.0,100.71428571428571,129.35714285714286,98.58450568879832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1205,28,2014-05-17,11416,1,5,2014,0,2,1,0.0,226.0,243.0,73.28571428571429,125.07142857142857,95.6185377523873,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1206,2,2014-05-18,11416,2,5,2014,0,2,1,28.0,162.0,245.0,45.0,117.39285714285714,68.29592471980517,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1207,8,2014-05-19,11416,3,5,2014,0,2,0,2.0,123.0,80.0,22.142857142857142,108.71428571428571,45.623197942232835,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1208,0,2014-05-20,11416,4,5,2014,0,2,0,8.0,2.0,84.0,5.714285714285714,106.14285714285714,10.226017238954826,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1209,0,2014-05-21,11416,5,5,2014,0,2,0,0.0,0.0,130.0,5.428571428571429,103.14285714285714,10.373960074099978,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1210,2,2014-05-22,11416,6,5,2014,0,2,0,0.0,0.0,120.0,5.428571428571429,98.5,10.373960074099978,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1211,9,2014-05-23,11416,7,5,2014,0,2,0,2.0,0.0,94.0,5.714285714285714,94.28571428571429,10.226017238954826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1212,3,2014-05-24,11417,1,5,2014,0,2,1,9.0,28.0,216.0,7.0,91.25,9.94987437106481,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1213,43,2014-05-25,11417,2,5,2014,0,2,1,3.0,2.0,153.0,3.4285714285714284,83.64285714285714,3.644957377760081,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1214,0,2014-05-26,11417,3,5,2014,0,2,0,43.0,8.0,176.0,9.285714285714286,79.71428571428571,15.293945269443514,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
d_1215,3,2014-05-27,11417,4,5,2014,0,2,0,0.0,0.0,86.0,8.142857142857142,73.42857142857143,15.699560200087216,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1216,5,2014-05-28,11417,5,5,2014,0,2,0,3.0,0.0,134.0,8.571428571428571,70.46428571428571,15.479633316684849,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1217,9,2014-05-29,11417,6,5,2014,0,2,0,5.0,2.0,141.0,9.285714285714286,65.85714285714286,15.129598867938757,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1218,5,2014-05-30,11417,7,5,2014,0,2,0,9.0,9.0,205.0,10.285714285714286,61.142857142857146,14.795430439995092,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1219,3,2014-05-31,11418,1,5,2014,0,2,1,5.0,3.0,160.0,9.714285714285714,54.0,14.929995375241532,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_1220,2,2014-06-01,11418,2,6,2014,1,2,1,3.0,43.0,114.0,9.714285714285714,48.392857142857146,14.92999537524153,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
